set_point,position_error,current,profile,load,run,fault_type,group,time
20.96,0.234223,0.42552796186440645,trap,20,1,6,1,0
21.92,2.241026,0.2768049618644065,trap,20,1,6,1,0.04
22.879999999999995,3.275126,0.42416096186440655,trap,20,1,6,1,0.07999999999999999
23.840000000000003,3.378837,0.7951709618644064,trap,20,1,6,1,0.12
24.799999999999997,3.943392,0.8883299618644064,trap,20,1,6,1,0.16
25.760000000000005,4.382289,0.8658069618644065,trap,20,1,6,1,0.19999999999999998
26.72,4.916308,0.7531949618644064,trap,20,1,6,1,0.24000000000000002
27.68,4.855301,0.6279119618644066,trap,20,1,6,1,0.28
28.64,4.593732,0.5722189618644064,trap,20,1,6,1,0.32
29.6,4.290072,0.49642496186440643,trap,20,1,6,1,0.36000000000000004
30.560000000000002,4.019557,0.5775909618644065,trap,20,1,6,1,0.4
31.519999999999996,3.546468,0.6075319618644065,trap,20,1,6,1,0.44
32.480000000000004,3.479119,0.5553149618644065,trap,20,1,6,1,0.48000000000000004
33.44,3.348017,0.5111869618644064,trap,20,1,6,1,0.52
34.4,3.027888,0.5361609618644066,trap,20,1,6,1,0.5599999999999999
35.36,2.868458,0.5606509618644063,trap,20,1,6,1,0.6
36.32,2.421796,0.5538759618644066,trap,20,1,6,1,0.64
37.28,2.09115,0.4917939618644064,trap,20,1,6,1,0.6799999999999999
38.24,2.078799,0.5466479618644066,trap,20,1,6,1,0.72
39.2,1.78125,0.5627239618644065,trap,20,1,6,1,0.76
40.16,1.495492,0.5478739618644065,trap,20,1,6,1,0.7999999999999999
41.12,1.295204,0.5170939618644065,trap,20,1,6,1,0.84
42.08,1.25366,0.5132329618644064,trap,20,1,6,1,0.88
43.04,0.990404,0.5827799618644064,trap,20,1,6,1,0.9199999999999999
44,0.474348,0.5515269618644064,trap,20,1,6,1,0.96
44.96,0.084933,0.6039089618644066,trap,20,1,6,1,1
45.92,-0.14152,0.6400429618644065,trap,20,1,6,1,1.04
46.88,-0.230531,0.7598979618644065,trap,20,1,6,1,1.08
47.84,-0.126818,0.7739059618644065,trap,20,1,6,1,1.1199999999999999
48.8,-0.22566,0.7307839618644064,trap,20,1,6,1,1.16
49.75999999999999,-0.173863,0.6836939618644066,trap,20,1,6,1,1.2
50.72,-0.140028,0.6944729618644064,trap,20,1,6,1,1.24
51.68000000000001,-0.038212,0.6962679618644064,trap,20,1,6,1,1.28
52.64,0.120981,0.6971549618644065,trap,20,1,6,1,1.32
53.599999999999994,-0.373189,0.6981499618644066,trap,20,1,6,1,1.36
54.56,-0.5876,0.7318069618644064,trap,20,1,6,1,1.4
55.52000000000001,-0.615584,0.7226259618644065,trap,20,1,6,1,1.44
56.47999999999999,-0.435271,0.8471639618644066,trap,20,1,6,1,1.48
57.44,0.161272,0.7624239618644065,trap,20,1,6,1,1.52
58.400000000000006,0.1656,0.7125029618644064,trap,20,1,6,1,1.56
59.36,0.039159,0.6798709618644064,trap,20,1,6,1,1.6
60.31999999999999,-0.284143,0.6964479618644065,trap,20,1,6,1,1.64
61.28,-0.416731,0.7177899618644065,trap,20,1,6,1,1.68
62.24000000000001,-0.648555,0.7361799618644066,trap,20,1,6,1,1.72
63.2,-0.715603,0.7657499618644065,trap,20,1,6,1,1.76
64.16,-0.735526,0.7644109618644065,trap,20,1,6,1,1.8
65.12,-0.748891,0.8888359618644065,trap,20,1,6,1,1.84
66.08,0.121686,0.8185909618644064,trap,20,1,6,1,1.88
67.03999999999999,0.099951,0.8536279618644066,trap,20,1,6,1,1.92
68,0.694587,0.7457259618644064,trap,20,1,6,1,1.96
68.96000000000001,0.325235,0.7531719618644065,trap,20,1,6,1,2
69.92,0.55808,0.6600389618644066,trap,20,1,6,1,2.04
70.88,0.526125,0.6762709618644064,trap,20,1,6,1,2.08
71.84,0.387841,0.7073319618644064,trap,20,1,6,1,2.12
72.8,0.393321,0.6894819618644065,trap,20,1,6,1,2.16
73.76,0.339175,0.7138729618644065,trap,20,1,6,1,2.2
74.72,0.327639,0.6614539618644065,trap,20,1,6,1,2.24
75.68,0.369374,0.6500219618644064,trap,20,1,6,1,2.28
76.64,0.303916,0.6925489618644064,trap,20,1,6,1,2.32
77.6,-0.139339,0.7142779618644065,trap,20,1,6,1,2.36
78.56,0.082884,0.6445759618644066,trap,20,1,6,1,2.4
79.52,-0.195734,0.70391296186440655,trap,20,1,6,1,2.44
80.48,0.344434,0.6156699618644065,trap,20,1,6,1,2.48
81.44,0.033828,0.7044539618644065,trap,20,1,6,1,2.52
82.4,0.055452,0.6767649618644064,trap,20,1,6,1,2.56
83.36,-0.285493,0.7170519618644066,trap,20,1,6,1,2.6
84.32,-0.49816,0.6862719618644065,trap,20,1,6,1,2.64
85.28,-0.399649,0.7282279618644064,trap,20,1,6,1,2.68
86.24,-0.138898,0.7393259618644065,trap,20,1,6,1,2.72
87.2,0.192692,0.7156109618644065,trap,20,1,6,1,2.7600000000000002
88.16,0.119057,0.7364559618644065,trap,20,1,6,1,2.8
89.12,0.286143,0.6591479618644064,trap,20,1,6,1,2.84
90.08,0.073009,0.6790339618644065,trap,20,1,6,1,2.88
91.04,-0.080015,0.7017279618644064,trap,20,1,6,1,2.92
92,0.275814,0.7195219618644065,trap,20,1,6,1,2.96
92.96,0.718609,0.6575759618644065,trap,20,1,6,1,3
93.92,0.252349,0.6132949618644065,trap,20,1,6,1,3.04
94.88,0.044516,0.6060399618644065,trap,20,1,6,1,3.08
95.84,0.048594,0.6482909618644065,trap,20,1,6,1,3.12
96.8,-0.388359,0.7202509618644065,trap,20,1,6,1,3.16
97.76,-0.418847,0.7274099618644064,trap,20,1,6,1,3.2
98.72,-0.136526,0.6862059618644064,trap,20,1,6,1,3.24
99.68,-0.159739,0.6978499618644064,trap,20,1,6,1,3.2800000000000002
100.64,-0.075575,0.6992969618644064,trap,20,1,6,1,3.32
101.6,0.085257,0.7372939618644064,trap,20,1,6,1,3.36
102.56,0.367462,0.6843169618644064,trap,20,1,6,1,3.4
103.52,-0.062834,0.6604129618644065,trap,20,1,6,1,3.44
104.48,-0.207037,0.6315809618644065,trap,20,1,6,1,3.48
105.44,-0.216767,0.6951279618644065,trap,20,1,6,1,3.52
106.4,-0.108462,0.7848599618644064,trap,20,1,6,1,3.56
107.36,0.00406,0.7505319618644065,trap,20,1,6,1,3.6
108.32,0.079164,0.7065209618644065,trap,20,1,6,1,3.64
109.28,-0.066224,0.6586669618644064,trap,20,1,6,1,3.68
110.24,0.101153,0.6541319618644065,trap,20,1,6,1,3.72
111.2,0.128497,0.7013299618644065,trap,20,1,6,1,3.7600000000000002
112.16,-0.357103,0.7052549618644065,trap,20,1,6,1,3.8
113.12,-0.834676,0.7393319618644064,trap,20,1,6,1,3.84
114.07999999999998,-0.295818,0.7127319618644065,trap,20,1,6,1,3.88
115.04000000000002,-0.053295,0.7257739618644065,trap,20,1,6,1,3.92
116,-0.06104,0.7616759618644066,trap,20,1,6,1,3.96
116.95999999999998,-0.289439,0.8270149618644066,trap,20,1,6,1,4
117.92000000000002,0.25223,0.7316159618644066,trap,20,1,6,1,4.04
118.88,0.27266,0.6808519618644066,trap,20,1,6,1,4.08
119.84,0.232241,0.6356229618644066,trap,20,1,6,1,4.12
120.80000000000001,0.285087,0.6775759618644065,trap,20,1,6,1,4.16
121.75999999999999,0.255716,0.6770099618644064,trap,20,1,6,1,4.2
122.72,0.074595,0.7358849618644064,trap,20,1,6,1,4.24
123.68,-0.059935,0.6682149618644065,trap,20,1,6,1,4.28
124.63999999999999,0.049866,0.6673659618644064,trap,20,1,6,1,4.32
125.6,0.054949,0.7007789618644066,trap,20,1,6,1,4.36
126.56,-0.049095,0.7091169618644065,trap,20,1,6,1,4.4
127.51999999999998,-0.078407,0.7407749618644065,trap,20,1,6,1,4.44
128.48000000000002,-0.080805,0.7022009618644064,trap,20,1,6,1,4.48
129.44,-0.186565,0.7263119618644064,trap,20,1,6,1,4.5200000000000005
130.4,-0.009675,0.6902409618644064,trap,20,1,6,1,4.5600000000000005
131.36,0.147971,0.7417909618644064,trap,20,1,6,1,4.6
132.32,-0.016619,0.7051199618644065,trap,20,1,6,1,4.64
