set_point,position_error,current,profile,load,run,fault_type,group,time
20.96,0.164496,0.4289745487288135,trap,20,1,3,1,0
21.92,1.292944,0.43790154872881343,trap,20,1,3,1,0.04
22.879999999999995,2.580497,0.39483054872881346,trap,20,1,3,1,0.07999999999999999
23.840000000000003,3.086889,0.7058965487288136,trap,20,1,3,1,0.12
24.799999999999997,3.969925,0.8626715487288135,trap,20,1,3,1,0.16
25.760000000000005,4.479692,0.8950415487288135,trap,20,1,3,1,0.19999999999999998
26.72,4.360946,0.8076775487288135,trap,20,1,3,1,0.24000000000000002
27.68,4.540864,0.7194485487288134,trap,20,1,3,1,0.28
28.64,4.246019,0.7558175487288135,trap,20,1,3,1,0.32
29.6,4.726585,0.6692475487288134,trap,20,1,3,1,0.36000000000000004
30.560000000000002,4.1453,0.6600185487288135,trap,20,1,3,1,0.4
31.519999999999996,3.895301,0.5721335487288135,trap,20,1,3,1,0.44
32.480000000000004,3.825297,0.5695475487288135,trap,20,1,3,1,0.48000000000000004
33.44,3.494499,0.6123145487288135,trap,20,1,3,1,0.52
34.4,3.279351,0.5302535487288134,trap,20,1,3,1,0.5599999999999999
35.36,2.900037,0.47821654872881353,trap,20,1,3,1,0.6
36.32,2.645489,0.4946095487288134,trap,20,1,3,1,0.64
37.28,2.307512,0.5667995487288136,trap,20,1,3,1,0.6799999999999999
38.24,1.95363,0.5490845487288134,trap,20,1,3,1,0.72
39.2,1.474526,0.5605385487288135,trap,20,1,3,1,0.76
40.16,1.041586,0.6143445487288135,trap,20,1,3,1,0.7999999999999999
41.12,0.902755,0.6777905487288134,trap,20,1,3,1,0.84
42.08,0.788958,0.6536425487288136,trap,20,1,3,1,0.88
43.04,0.76851,0.6188875487288135,trap,20,1,3,1,0.9199999999999999
44,0.780281,0.5943375487288134,trap,20,1,3,1,0.96
44.96,0.258764,0.6713685487288135,trap,20,1,3,1,1
45.92,0.224771,0.6952195487288133,trap,20,1,3,1,1.04
46.88,0.124928,0.7081865487288135,trap,20,1,3,1,1.08
47.84,-0.025389,0.6879845487288134,trap,20,1,3,1,1.1199999999999999
48.8,-0.318326,0.7647075487288135,trap,20,1,3,1,1.16
49.75999999999999,-0.372175,0.7828985487288134,trap,20,1,3,1,1.2
50.72,0.018077,0.7820895487288135,trap,20,1,3,1,1.24
51.68000000000001,-0.065003,0.7294665487288134,trap,20,1,3,1,1.28
52.64,-0.101702,0.7032525487288135,trap,20,1,3,1,1.32
53.599999999999994,0.083458,0.7144105487288135,trap,20,1,3,1,1.36
54.56,0.168655,0.6943945487288135,trap,20,1,3,1,1.4
55.52000000000001,0.018731,0.7063875487288134,trap,20,1,3,1,1.44
56.47999999999999,-0.173792,0.6745295487288134,trap,20,1,3,1,1.48
57.44,-0.293107,0.7105595487288134,trap,20,1,3,1,1.52
58.400000000000006,-0.25646,0.7358995487288134,trap,20,1,3,1,1.56
59.36,-0.518446,0.8168215487288135,trap,20,1,3,1,1.6
60.31999999999999,-0.812687,0.8337425487288135,trap,20,1,3,1,1.64
61.28,-0.360944,0.7894075487288135,trap,20,1,3,1,1.68
62.24000000000001,-0.816678,0.8942125487288135,trap,20,1,3,1,1.72
63.2,-0.568584,0.8382885487288134,trap,20,1,3,1,1.76
64.16,-0.743447,0.9383135487288135,trap,20,1,3,1,1.8
65.12,-0.275335,0.9027965487288134,trap,20,1,3,1,1.84
66.08,-0.136039,0.9244125487288133,trap,20,1,3,1,1.88
67.03999999999999,0.323979,0.8046955487288134,trap,20,1,3,1,1.92
68,0.60418,0.7240355487288133,trap,20,1,3,1,1.96
68.96000000000001,0.77301,0.6452255487288134,trap,20,1,3,1,2
69.92,0.707363,0.6566305487288133,trap,20,1,3,1,2.04
70.88,0.302818,0.7024615487288135,trap,20,1,3,1,2.08
71.84,0.30448,0.6456865487288135,trap,20,1,3,1,2.12
72.8,0.116804,0.6940755487288133,trap,20,1,3,1,2.16
73.76,-0.163821,0.7243235487288135,trap,20,1,3,1,2.2
74.72,-0.018922,0.7762795487288134,trap,20,1,3,1,2.24
75.68,0.247207,0.7466325487288135,trap,20,1,3,1,2.28
76.64,-0.392276,0.8131085487288134,trap,20,1,3,1,2.32
77.6,0.290396,0.6797305487288134,trap,20,1,3,1,2.36
78.56,-0.132681,0.7634575487288133,trap,20,1,3,1,2.4
79.52,0.082252,0.7082425487288133,trap,20,1,3,1,2.44
80.48,-0.03022,0.7855315487288133,trap,20,1,3,1,2.48
81.44,0.294023,0.7046995487288135,trap,20,1,3,1,2.52
82.4,-0.149968,0.7544935487288136,trap,20,1,3,1,2.56
83.36,-0.046331,0.6800995487288133,trap,20,1,3,1,2.6
84.32,-0.272805,0.7684225487288134,trap,20,1,3,1,2.64
85.28,-0.239179,0.8482815487288136,trap,20,1,3,1,2.68
86.24,-0.245437,0.8345825487288134,trap,20,1,3,1,2.72
87.2,-0.456665,0.8055905487288135,trap,20,1,3,1,2.7600000000000002
88.16,-0.187354,0.7921405487288133,trap,20,1,3,1,2.8
89.12,0.034375,0.7611325487288134,trap,20,1,3,1,2.84
90.08,0.126813,0.7715585487288135,trap,20,1,3,1,2.88
91.04,-0.039095,0.8057325487288134,trap,20,1,3,1,2.92
92,-0.218276,0.8475365487288133,trap,20,1,3,1,2.96
92.96,-0.343465,0.8060585487288134,trap,20,1,3,1,3
93.92,0.112699,0.7400845487288135,trap,20,1,3,1,3.04
94.88,0.110911,0.8022645487288134,trap,20,1,3,1,3.08
95.84,0.005145,0.8238005487288134,trap,20,1,3,1,3.12
96.8,0.248797,0.8050035487288134,trap,20,1,3,1,3.16
97.76,0.393846,0.7243745487288136,trap,20,1,3,1,3.2
98.72,0.20991,0.6882355487288134,trap,20,1,3,1,3.24
99.68,0.256175,0.6968455487288134,trap,20,1,3,1,3.2800000000000002
100.64,0.655798,0.6641465487288134,trap,20,1,3,1,3.32
101.6,0.501497,0.6697865487288133,trap,20,1,3,1,3.36
102.56,0.18967,0.6498815487288134,trap,20,1,3,1,3.4
103.52,0.181572,0.6059245487288134,trap,20,1,3,1,3.44
104.48,-0.105211,0.7001645487288135,trap,20,1,3,1,3.48
105.44,-0.064573,0.7334095487288135,trap,20,1,3,1,3.52
106.4,-0.088033,0.7755655487288133,trap,20,1,3,1,3.56
107.36,-0.174392,0.7439195487288135,trap,20,1,3,1,3.6
108.32,0.007542,0.7153245487288133,trap,20,1,3,1,3.64
109.28,-0.509789,0.7464015487288134,trap,20,1,3,1,3.68
110.24,-0.237501,0.7616495487288133,trap,20,1,3,1,3.72
111.2,-0.194219,0.8537605487288134,trap,20,1,3,1,3.7600000000000002
112.16,0.073443,0.7641155487288134,trap,20,1,3,1,3.8
113.12,0.019552,0.7525425487288135,trap,20,1,3,1,3.84
114.07999999999998,0.226346,0.6458155487288133,trap,20,1,3,1,3.88
115.04000000000002,-0.139668,0.7400405487288135,trap,20,1,3,1,3.92
116,0.007823,0.7737475487288135,trap,20,1,3,1,3.96
116.95999999999998,-0.201762,0.8009295487288135,trap,20,1,3,1,4
