set_point,position_error,current,profile,load,run,fault_type,group,time
20.96,1.350527,0.3075181546610168,trap,20,1,8,1,0
21.92,1.917056,0.4500421546610169,trap,20,1,8,1,0.04
22.879999999999995,2.996874,0.5622611546610168,trap,20,1,8,1,0.07999999999999999
23.840000000000003,2.861344,0.854188154661017,trap,20,1,8,1,0.12
24.799999999999997,4.163108,0.875827154661017,trap,20,1,8,1,0.16
25.760000000000005,3.953797,0.970870154661017,trap,20,1,8,1,0.19999999999999998
26.72,4.496886,0.8743171546610169,trap,20,1,8,1,0.24000000000000002
27.68,5.223274,0.7326671546610168,trap,20,1,8,1,0.28
28.64,4.731029,0.6526191546610167,trap,20,1,8,1,0.32
29.6,4.494308,0.5352721546610169,trap,20,1,8,1,0.36000000000000004
30.560000000000002,4.438673,0.5972101546610169,trap,20,1,8,1,0.4
31.519999999999996,4.132269,0.6340661546610169,trap,20,1,8,1,0.44
32.48,3.564002,0.46470515466101675,trap,20,1,8,1,0.48000000000000004
33.44,3.44813,0.4635631546610168,trap,20,1,8,1,0.52
34.4,2.95647,0.5871701546610169,trap,20,1,8,1,0.5599999999999999
35.36,2.788752,0.5265241546610169,trap,20,1,8,1,0.6
36.32,2.537264,0.5176451546610168,trap,20,1,8,1,0.64
37.28,1.827732,0.5234531546610168,trap,20,1,8,1,0.6799999999999999
38.24,1.514628,0.6252851546610168,trap,20,1,8,1,0.72
39.2,1.351607,0.5763111546610169,trap,20,1,8,1,0.76
40.16,0.910891,0.6561891546610168,trap,20,1,8,1,0.7999999999999999
41.12,1.376158,0.5096891546610169,trap,20,1,8,1,0.84
42.08,0.472323,0.6858551546610168,trap,20,1,8,1,0.88
43.04,0.442683,0.6322821546610169,trap,20,1,8,1,0.9199999999999999
44,0.466037,0.7142901546610168,trap,20,1,8,1,0.96
44.96000000000001,0.356863,0.6543481546610168,trap,20,1,8,1,1
45.92,0.028299,0.6561441546610167,trap,20,1,8,1,1.04
46.879999999999995,-0.184532,0.7508361546610169,trap,20,1,8,1,1.08
47.84,-0.562715,0.8404171546610169,trap,20,1,8,1,1.1199999999999999
