set_point,position_error,current,profile,load,run,fault_type,group,time
20.96,1.855344,0.3455176059322037,trap,20,1,2,1,0
21.92,2.603569,0.4922426059322037,trap,20,1,2,1,0.04
22.879999999999995,2.835923,0.7309786059322038,trap,20,1,2,1,0.07999999999999999
23.840000000000003,3.262694,0.8587716059322036,trap,20,1,2,1,0.12
24.799999999999997,3.703184,0.8853216059322037,trap,20,1,2,1,0.16
25.760000000000005,4.203402,0.8493116059322036,trap,20,1,2,1,0.19999999999999998
26.72,4.572619,0.7141276059322036,trap,20,1,2,1,0.24000000000000002
27.68,4.320552,0.7060066059322038,trap,20,1,2,1,0.28
28.64,4.026615,0.7313786059322037,trap,20,1,2,1,0.32
29.6,3.827609,0.6740026059322036,trap,20,1,2,1,0.36000000000000004
30.560000000000002,3.689849,0.6712846059322036,trap,20,1,2,1,0.4
31.519999999999996,3.513972,0.6441776059322036,trap,20,1,2,1,0.44
32.480000000000004,3.246841,0.6591576059322036,trap,20,1,2,1,0.48000000000000004
33.44,3.246086,0.6010026059322037,trap,20,1,2,1,0.52
34.4,2.649754,0.5930806059322037,trap,20,1,2,1,0.5599999999999999
35.36,2.636004,0.5658186059322037,trap,20,1,2,1,0.6
36.32,2.439774,0.5971906059322036,trap,20,1,2,1,0.64
37.28,1.963749,0.6306876059322036,trap,20,1,2,1,0.6799999999999999
38.24,1.955497,0.5812406059322036,trap,20,1,2,1,0.72
39.2,1.542879,0.5479726059322036,trap,20,1,2,1,0.76
40.16,1.123383,0.6473506059322037,trap,20,1,2,1,0.7999999999999999
41.12,1.051134,0.6752816059322037,trap,20,1,2,1,0.84
42.08,0.858533,0.6713556059322036,trap,20,1,2,1,0.88
43.04,0.751456,0.6281156059322036,trap,20,1,2,1,0.9199999999999999
44,0.836534,0.5882326059322036,trap,20,1,2,1,0.96
44.96,0.550665,0.6682626059322038,trap,20,1,2,1,1
45.92,0.155017,0.6493036059322036,trap,20,1,2,1,1.04
46.88,0.327027,0.6634046059322037,trap,20,1,2,1,1.08
47.84,-0.199511,0.7176546059322036,trap,20,1,2,1,1.1199999999999999
48.8,-0.240001,0.7405156059322037,trap,20,1,2,1,1.16
49.75999999999999,-0.599398,0.8859786059322036,trap,20,1,2,1,1.2
50.72,-0.280387,0.8108506059322037,trap,20,1,2,1,1.24
51.68000000000001,0.050105,0.7734426059322036,trap,20,1,2,1,1.28
52.64,-0.240301,0.7875226059322035,trap,20,1,2,1,1.32
53.599999999999994,0.240282,0.6833956059322036,trap,20,1,2,1,1.36
54.56,0.049501,0.7748406059322036,trap,20,1,2,1,1.4
55.52000000000001,0.45989,0.6758626059322036,trap,20,1,2,1,1.44
56.47999999999999,0.055787,0.7145536059322036,trap,20,1,2,1,1.48
57.44,-0.053543,0.6583376059322036,trap,20,1,2,1,1.52
58.400000000000006,-0.027331,0.6761736059322038,trap,20,1,2,1,1.56
59.36,-0.136687,0.7783316059322035,trap,20,1,2,1,1.6
60.31999999999999,-0.332849,0.7940946059322037,trap,20,1,2,1,1.64
61.28,-0.885642,0.8337326059322038,trap,20,1,2,1,1.68
62.24000000000001,-0.826072,0.8412496059322038,trap,20,1,2,1,1.72
63.2,-0.802671,0.8920926059322037,trap,20,1,2,1,1.76
64.16,-0.188332,0.8902466059322037,trap,20,1,2,1,1.8
65.12,-0.566626,0.9730796059322037,trap,20,1,2,1,1.84
66.08,-0.061407,0.8654046059322037,trap,20,1,2,1,1.88
67.03999999999999,-0.079441,0.8884466059322035,trap,20,1,2,1,1.92
68,0.514482,0.7437076059322035,trap,20,1,2,1,1.96
68.96000000000001,0.058529,0.7810336059322037,trap,20,1,2,1,2
69.92,0.46243,0.7588296059322036,trap,20,1,2,1,2.04
70.88,0.738859,0.7521696059322037,trap,20,1,2,1,2.08
71.84,0.474438,0.7129666059322036,trap,20,1,2,1,2.12
72.8,0.26784,0.6519066059322037,trap,20,1,2,1,2.16
73.76,0.525618,0.6369606059322036,trap,20,1,2,1,2.2
74.72,0.490329,0.6927746059322036,trap,20,1,2,1,2.24
75.68,0.603085,0.6732416059322036,trap,20,1,2,1,2.28
76.64,0.24538,0.6596696059322035,trap,20,1,2,1,2.32
77.6,0.039012,0.6313316059322036,trap,20,1,2,1,2.36
78.56,-0.134796,0.6994686059322036,trap,20,1,2,1,2.4
79.52,0.019662,0.7019786059322036,trap,20,1,2,1,2.44
80.48,-0.225265,0.8062626059322037,trap,20,1,2,1,2.48
81.44,-0.173099,0.7018286059322038,trap,20,1,2,1,2.52
82.4,-0.302945,0.7564326059322036,trap,20,1,2,1,2.56
83.36,-0.186467,0.7395146059322036,trap,20,1,2,1,2.6
84.32,-0.136971,0.7535006059322037,trap,20,1,2,1,2.64
85.28,-0.249197,0.7928566059322036,trap,20,1,2,1,2.68
86.24,-0.22494,0.8001986059322036,trap,20,1,2,1,2.72
87.2,-0.060744,0.7255806059322037,trap,20,1,2,1,2.7600000000000002
88.16,-0.537778,0.7990796059322037,trap,20,1,2,1,2.8
89.12,-0.439778,0.7945536059322035,trap,20,1,2,1,2.84
90.08,-0.068192,0.8066186059322037,trap,20,1,2,1,2.88
91.04,-0.437028,0.8676986059322037,trap,20,1,2,1,2.92
92,-0.1849,0.7564496059322038,trap,20,1,2,1,2.96
92.96,-0.192302,0.7932526059322037,trap,20,1,2,1,3
93.92,0.145693,0.7243686059322035,trap,20,1,2,1,3.04
94.88,0.244927,0.7439176059322036,trap,20,1,2,1,3.08
95.84,-0.144317,0.7849966059322037,trap,20,1,2,1,3.12
96.8,-0.319565,0.7341076059322037,trap,20,1,2,1,3.16
97.76,0.134572,0.6997806059322035,trap,20,1,2,1,3.2
98.72,0.232851,0.7587566059322036,trap,20,1,2,1,3.24
99.68,0.667755,0.6494866059322036,trap,20,1,2,1,3.2800000000000002
100.64,0.503497,0.7229846059322037,trap,20,1,2,1,3.32
101.6,0.727667,0.6678786059322036,trap,20,1,2,1,3.36
102.56,0.212748,0.6813766059322036,trap,20,1,2,1,3.4
103.52,0.187946,0.6229496059322036,trap,20,1,2,1,3.44
104.48,0.520925,0.6392346059322035,trap,20,1,2,1,3.48
105.44,0.272678,0.7048286059322036,trap,20,1,2,1,3.52
106.4,0.262975,0.6803676059322036,trap,20,1,2,1,3.56
107.36,-0.122404,0.6895236059322037,trap,20,1,2,1,3.6
108.32,-0.047599,0.6412536059322037,trap,20,1,2,1,3.64
109.28,0.048339,0.7201816059322036,trap,20,1,2,1,3.68
110.24,-0.0051,0.7198296059322037,trap,20,1,2,1,3.72
111.2,-8.46e-4,0.7059836059322037,trap,20,1,2,1,3.7600000000000002
112.16,-0.179946,0.6938496059322036,trap,20,1,2,1,3.8
113.12,-0.415925,0.7104346059322036,trap,20,1,2,1,3.84
114.07999999999998,-0.128009,0.7046426059322036,trap,20,1,2,1,3.88
115.04000000000002,-0.212007,0.7796776059322036,trap,20,1,2,1,3.92
116,-0.249228,0.7893906059322037,trap,20,1,2,1,3.96
116.95999999999998,-0.435119,0.7955526059322037,trap,20,1,2,1,4
117.92000000000002,-0.282565,0.7482756059322037,trap,20,1,2,1,4.04
118.88,-0.481071,0.7755746059322036,trap,20,1,2,1,4.08
119.84,-0.247858,0.7884766059322036,trap,20,1,2,1,4.12
120.80000000000001,-0.327877,0.8181656059322037,trap,20,1,2,1,4.16
121.75999999999999,0.007051,0.8003186059322037,trap,20,1,2,1,4.2
122.72,-0.219873,0.8262596059322037,trap,20,1,2,1,4.24
123.68,-0.10229100000000001,0.7582226059322036,trap,20,1,2,1,4.28
124.63999999999999,0.082891,0.7562106059322037,trap,20,1,2,1,4.32
125.6,-0.070788,0.8054966059322036,trap,20,1,2,1,4.36
126.56,0.228536,0.8001466059322037,trap,20,1,2,1,4.4
127.51999999999998,-0.018642,0.7983426059322037,trap,20,1,2,1,4.44
128.48000000000002,0.05991,0.7404086059322036,trap,20,1,2,1,4.48
129.44,0.123088,0.7398996059322037,trap,20,1,2,1,4.5200000000000005
130.4,0.276151,0.7516976059322035,trap,20,1,2,1,4.5600000000000005
131.36,-0.076224,0.8114276059322035,trap,20,1,2,1,4.6
132.32,0.150065,0.7667536059322037,trap,20,1,2,1,4.64
133.28,0.017964,0.7742846059322036,trap,20,1,2,1,4.68
134.24,-0.077376,0.7220666059322037,trap,20,1,2,1,4.72
135.2,-0.040209,0.7758306059322037,trap,20,1,2,1,4.76
136.16,0.512618,0.7247176059322035,trap,20,1,2,1,4.8
137.12,0.505986,0.7581756059322037,trap,20,1,2,1,4.84
138.08,0.070403,0.7130496059322037,trap,20,1,2,1,4.88
139.04,-0.494257,0.7541876059322038,trap,20,1,2,1,4.92
140,0.498829,0.6568186059322038,trap,20,1,2,1,4.96
140,-0.868732,0.8061546059322037,trap,20,1,2,1,5
140,-1.467014,0.7538416059322036,trap,20,1,2,1,5.04
140,-2.406079,0.8466336059322036,trap,20,1,2,1,5.08
140,-3.257816,0.8152556059322035,trap,20,1,2,1,5.12
140,-4.458008,0.6630446059322036,trap,20,1,2,1,5.16
140,-5.571593,0.5026866059322036,trap,20,1,2,1,5.2
140,-4.753527,0.5045836059322036,trap,20,1,2,1,5.24
140,-5.629915,0.6467086059322037,trap,20,1,2,1,5.28
140,-4.043631,0.6080676059322037,trap,20,1,2,1,5.32
140,-4.062913,0.6733796059322036,trap,20,1,2,1,5.36
140,-3.724176,0.5281186059322036,trap,20,1,2,1,5.4
140,-3.389463,0.5450586059322037,trap,20,1,2,1,5.44
140,-2.822453,0.5173546059322036,trap,20,1,2,1,5.48
140,-2.633436,0.47983660593220356,trap,20,1,2,1,5.5200000000000005
140,-1.987758,0.38558460593220356,trap,20,1,2,1,5.5600000000000005
140,-1.783175,0.3453986059322036,trap,20,1,2,1,5.6
140,-1.619314,0.2808366059322036,trap,20,1,2,1,5.64
140,-1.397274,0.2709636059322037,trap,20,1,2,1,5.68
140,-1.371664,0.26041460593220356,trap,20,1,2,1,5.72
140,-1.110695,0.2403276059322036,trap,20,1,2,1,5.76
140,-1.156124,0.2518956059322036,trap,20,1,2,1,5.8
140,-0.965128,0.23370960593220358,trap,20,1,2,1,5.84
140,-1.263806,0.2872906059322037,trap,20,1,2,1,5.88
140,-0.736462,0.2627256059322036,trap,20,1,2,1,5.92
140,-0.865844,0.3017896059322036,trap,20,1,2,1,5.96
140,-1.112017,0.3154686059322036,trap,20,1,2,1,6
140,-1.566405,0.44045060593220364,trap,20,1,2,1,6.04
140,-1.197783,0.5119846059322036,trap,20,1,2,1,6.08
140,-1.077636,0.5764256059322036,trap,20,1,2,1,6.12
140,-0.727138,0.5211896059322036,trap,20,1,2,1,6.16
140,-1.206042,0.5905446059322036,trap,20,1,2,1,6.2
140,-0.444599,0.5492566059322036,trap,20,1,2,1,6.24
140,-0.337354,0.5504946059322037,trap,20,1,2,1,6.28
140,-0.176475,0.45261960593220363,trap,20,1,2,1,6.32
140,-0.490965,0.4812886059322036,trap,20,1,2,1,6.36
140,-0.147835,0.47994460593220356,trap,20,1,2,1,6.4
140,0.125266,0.4635096059322036,trap,20,1,2,1,6.44
140,0.437482,0.38737160593220366,trap,20,1,2,1,6.48
140,0.298157,0.3639216059322036,trap,20,1,2,1,6.5200000000000005
140,0.602273,0.3024076059322036,trap,20,1,2,1,6.5600000000000005
140,-0.016198,0.4112536059322036,trap,20,1,2,1,6.6000000000000005
140,0.109851,0.40268360593220365,trap,20,1,2,1,6.64
140,1.264131,0.2637286059322036,trap,20,1,2,1,6.68
140,1.334905,0.2732736059322036,trap,20,1,2,1,6.72
140,1.326345,0.3386726059322036,trap,20,1,2,1,6.76
140,0.84501,0.4050726059322036,trap,20,1,2,1,6.8
140,0.696241,0.3684706059322037,trap,20,1,2,1,6.84
140,0.546674,0.32341960593220365,trap,20,1,2,1,6.88
140,0.283377,0.3226756059322037,trap,20,1,2,1,6.92
140,-0.262504,0.3544816059322037,trap,20,1,2,1,6.96
140,-0.213555,0.30048660593220367,trap,20,1,2,1,7
140,-0.52253,0.3293366059322037,trap,20,1,2,1,7.04
140,-0.525015,0.3420156059322036,trap,20,1,2,1,7.08
140,-0.703647,0.39961860593220366,trap,20,1,2,1,7.12
140,-0.518633,0.4186586059322036,trap,20,1,2,1,7.16
140,-0.622477,0.44988260593220364,trap,20,1,2,1,7.2
140,-0.531957,0.45843860593220365,trap,20,1,2,1,7.24
140,-0.890144,0.5315346059322036,trap,20,1,2,1,7.28
140,0.246756,0.4479666059322036,trap,20,1,2,1,7.32
140,3.56e-4,0.44465860593220363,trap,20,1,2,1,7.36
140,0.466579,0.2911636059322037,trap,20,1,2,1,7.4
140,0.057756,0.3736176059322036,trap,20,1,2,1,7.44
140,-0.027759,0.3775696059322037,trap,20,1,2,1,7.48
