set_point,position_error,current,profile,load,run,fault_type,group,time
20.96,0.921065,0.38018008686440696,trap,20,1,5,1,0
21.92,1.857322,0.41012408686440693,trap,20,1,5,1,0.04
22.879999999999995,2.933019,0.520559086864407,trap,20,1,5,1,0.07999999999999999
23.840000000000003,3.31171,0.8112340868644069,trap,20,1,5,1,0.12
24.799999999999997,3.933986,0.9532760868644069,trap,20,1,5,1,0.16
25.760000000000005,3.883499,0.9326470868644069,trap,20,1,5,1,0.19999999999999998
26.72,4.360125,0.813406086864407,trap,20,1,5,1,0.24000000000000002
27.68,4.620082,0.766644086864407,trap,20,1,5,1,0.28
28.64,4.460775,0.7657980868644069,trap,20,1,5,1,0.32
29.6,4.361111,0.6747170868644069,trap,20,1,5,1,0.36000000000000004
30.560000000000002,4.290884,0.5469870868644068,trap,20,1,5,1,0.4
31.519999999999996,3.723773,0.6146500868644068,trap,20,1,5,1,0.44
32.480000000000004,3.579136,0.587471086864407,trap,20,1,5,1,0.48000000000000004
33.44,3.224872,0.6349230868644068,trap,20,1,5,1,0.52
34.4,3.027185,0.568553086864407,trap,20,1,5,1,0.5599999999999999
35.36,2.813558,0.546661086864407,trap,20,1,5,1,0.6
36.32,2.571847,0.602302086864407,trap,20,1,5,1,0.64
37.28,2.271068,0.6234430868644071,trap,20,1,5,1,0.6799999999999999
38.24,2.14308,0.5519460868644069,trap,20,1,5,1,0.72
39.2,1.828899,0.5645500868644068,trap,20,1,5,1,0.76
40.16,1.190029,0.615840086864407,trap,20,1,5,1,0.7999999999999999
41.12,1.012828,0.597911086864407,trap,20,1,5,1,0.84
42.08,0.73414,0.7299920868644069,trap,20,1,5,1,0.88
43.04,0.82486,0.651917086864407,trap,20,1,5,1,0.9199999999999999
44,0.631104,0.6567920868644069,trap,20,1,5,1,0.96
44.96,0.566994,0.6841810868644068,trap,20,1,5,1,1
45.92,0.373808,0.7434910868644068,trap,20,1,5,1,1.04
46.88,0.130707,0.6344520868644069,trap,20,1,5,1,1.08
47.84,0.127735,0.6885660868644069,trap,20,1,5,1,1.1199999999999999
48.8,-0.031491,0.749141086864407,trap,20,1,5,1,1.16
49.75999999999999,-0.134961,0.7643350868644071,trap,20,1,5,1,1.2
50.72,-0.089129,0.7701810868644069,trap,20,1,5,1,1.24
51.68000000000001,-0.119543,0.732404086864407,trap,20,1,5,1,1.28
52.64,-0.232953,0.702139086864407,trap,20,1,5,1,1.32
53.599999999999994,-0.106682,0.7421630868644068,trap,20,1,5,1,1.36
54.56,-0.394774,0.8416730868644068,trap,20,1,5,1,1.4
55.52000000000001,-0.292723,0.776566086864407,trap,20,1,5,1,1.44
56.47999999999999,-0.301968,0.7951990868644069,trap,20,1,5,1,1.48
57.44,-0.213675,0.7538900868644068,trap,20,1,5,1,1.52
58.400000000000006,-0.439441,0.7947020868644069,trap,20,1,5,1,1.56
59.36,-0.171417,0.8088590868644071,trap,20,1,5,1,1.6
60.31999999999999,-0.126295,0.8512590868644069,trap,20,1,5,1,1.64
61.28,-0.003313,0.7765970868644069,trap,20,1,5,1,1.68
62.24000000000001,-0.315317,0.771840086864407,trap,20,1,5,1,1.72
63.2,-0.055553,0.7787430868644071,trap,20,1,5,1,1.76
64.16,-0.233859,0.8539070868644071,trap,20,1,5,1,1.8
65.12,0.170817,0.7898120868644071,trap,20,1,5,1,1.84
66.08,0.041794,0.8032020868644069,trap,20,1,5,1,1.88
67.03999999999999,0.035864,0.689000086864407,trap,20,1,5,1,1.92
68,0.002196,0.7574260868644068,trap,20,1,5,1,1.96
68.96000000000001,-0.058485,0.755373086864407,trap,20,1,5,1,2
69.92,0.071702,0.8006000868644069,trap,20,1,5,1,2.04
70.88,-0.176971,0.7787150868644069,trap,20,1,5,1,2.08
71.84,-0.562073,0.7532640868644068,trap,20,1,5,1,2.12
72.8,-0.959049,0.834447086864407,trap,20,1,5,1,2.16
73.76,-0.107397,0.8653680868644068,trap,20,1,5,1,2.2
