set_point,position_error,current
20.96,0.559904,0.4472870635593221
21.92,2.486664,0.292762063559322
22.879999999999995,2.956702,0.536098063559322
23.840000000000003,3.845103,0.777104063559322
24.8,3.587811,0.945406063559322
25.760000000000005,4.76156,0.824114063559322
26.72,3.887178,0.9294900635593222
27.68,4.842391,0.703363063559322
28.64,4.413997,0.6780770635593221
29.6,4.461776,0.5439180635593222
30.56,4.065991,0.6079110635593221
31.52,4.025535,0.5958780635593222
32.48,3.581983,0.530651063559322
33.44,2.953329,0.5143550635593221
34.4,3.021772,0.4904850635593221
35.36,2.254506,0.6789860635593221
36.32,2.651023,0.539407063559322
37.28,1.883685,0.577445063559322
38.24,2.034155,0.481531063559322
39.2,1.534898,0.6354060635593222
40.16,1.553229,0.5359420635593222
41.12,0.912671,0.554173063559322
42.08,0.80829,0.563887063559322
43.04,0.432724,0.6508270635593221
44.0,0.651202,0.652199063559322
44.96000000000001,0.205531,0.643149063559322
45.92,-0.071727,0.658234063559322
46.88,-0.504473,0.788748063559322
47.84,-0.04007,0.773104063559322
48.8,-0.475238,0.8644020635593219
49.75999999999999,0.430556,0.680345063559322
50.72,0.217375,0.7095040635593222
51.68000000000001,0.167195,0.6688050635593221
52.64,-0.439924,0.8101420635593222
53.6,-0.25621,0.7898940635593221
54.56,-0.37824,0.7854700635593219
55.52000000000001,-0.329787,0.774475063559322
56.47999999999999,-0.299007,0.7696450635593219
57.44,-0.408346,0.817877063559322
58.400000000000006,0.072016,0.7828090635593221
59.36,-0.229434,0.8376970635593222
60.31999999999999,0.450469,0.679848063559322
61.28,-0.217819,0.7231760635593221
62.24000000000001,0.074589,0.6894150635593221
63.2,-0.533811,0.8593360635593221
64.16,0.25602,0.773677063559322
65.12,-0.042156,0.7426770635593221
66.08,-0.158428,0.7318670635593221
67.04,-0.180813,0.752368063559322
68.0,-0.010088,0.7657530635593219
68.96,-0.137398,0.8335650635593219
69.92,0.407342,0.686410063559322
70.88,0.093097,0.7071000635593221
71.84,-0.009859,0.7157820635593222
72.8,-0.453544,0.7992740635593221
73.76,0.240079,0.7842940635593221
74.72,0.152769,0.7667280635593219
75.68,0.035418,0.7201600635593222
76.64,0.185818,0.6962010635593221
77.6,0.005005,0.729765063559322
78.56,0.117325,0.7702990635593219
79.52,0.250135,0.759344063559322
80.48,0.138284,0.6999500635593221
81.44,-0.071887,0.7031560635593221
82.4,-0.052069,0.6969220635593221
83.36,-0.110503,0.7643800635593219
84.32,-0.279052,0.8230950635593222
85.28,-0.213816,0.7244540635593222
86.24,-0.151462,0.7305490635593221
87.2,-0.320693,0.7642520635593222
88.16,-0.324124,0.7711460635593221
89.12,-0.138671,0.8504160635593219
90.08,-0.492629,0.845076063559322
91.04,0.074792,0.752200063559322
92.0,0.136062,0.750991063559322
92.96,0.222826,0.7084580635593221
93.92,0.426855,0.7357880635593221
94.88,-0.135541,0.787277063559322
95.84,0.245127,0.7114420635593222
96.8,-0.13733,0.7383300635593222
97.76,-0.000297,0.738373063559322
98.72,-0.332088,0.795177063559322
99.68,-0.22075,0.853613063559322
100.64,-0.086601,0.825024063559322
101.6,0.306243,0.7198690635593221
102.56,0.536359,0.676742063559322
103.52,0.3509,0.7069800635593222
104.48,0.358314,0.703768063559322
105.44,-0.025162,0.7273270635593221
106.4,-0.521563,0.767836063559322
107.36,0.442836,0.6783550635593221
108.32,0.069256,0.762961063559322
109.28,0.2228,0.7458290635593219
110.24,-0.078364,0.769741063559322
111.2,0.085586,0.696485063559322
112.16,-0.140837,0.7162090635593221
113.12,-0.182874,0.712504063559322
114.07999999999998,-0.379442,0.852773063559322
115.04000000000002,0.456449,0.743955063559322
116.0,-0.106377,0.7864260635593219
116.95999999999998,0.395456,0.642698063559322
117.92000000000002,-0.202458,0.7217040635593222
118.88,0.318323,0.715093063559322
119.84,-0.017063,0.7400800635593221
120.8,-0.083598,0.7553190635593219
121.76,-0.208863,0.730653063559322
122.72,-0.146518,0.7330050635593222
123.68,-0.079475,0.760985063559322
124.64,-0.177618,0.783358063559322
125.6,0.225972,0.7217590635593221
126.56,0.103029,0.7136560635593221
127.51999999999998,-0.170327,0.672148063559322
128.48,0.172984,0.6893230635593222
129.44,-0.383753,0.8201340635593222
130.4,-0.083012,0.787240063559322
131.36,-0.382269,0.8160000635593221
132.32,0.105959,0.734535063559322
133.28,0.267089,0.719598063559322
134.24,0.001259,0.715312063559322
135.2,-0.034171,0.7493210635593219
136.16,-0.3637599999999999,0.7983580635593222
137.12,0.01144,0.7432760635593221
138.08,-0.23849,0.773623063559322
139.04,0.325922,0.723797063559322
140.0,0.012182,0.771075063559322
140.0,-1.106059,0.785903063559322
140.0,-2.057226,0.7862280635593222
140.0,-2.420361,0.7272700635593221
140.0,-3.88487,0.746753063559322
140.0,-3.656807,0.459817063559322
140.0,-4.624491,0.4066270635593221
140.0,-4.702527,0.3666800635593221
140.0,-4.178702,0.4029840635593221
140.0,-4.506987,0.464359063559322
140.0,-4.450508,0.5664290635593221
140.0,-3.677499,0.606150063559322
140.0,-3.172206,0.562714063559322
140.0,-3.051952,0.4895600635593221
140.0,-3.742083,0.6174490635593222
140.0,-3.069473,0.6778310635593221
140.0,-2.435883,0.730111063559322
140.0,-1.800251,0.5844340635593221
140.0,-1.748443,0.5050140635593221
140.0,-0.884365,0.3894710635593221
140.0,-1.786931,0.4918110635593221
140.0,-1.012464,0.404542063559322
140.0,-1.021373,0.483297063559322
140.0,-1.273985,0.4804570635593221
140.0,0.145019,0.369052063559322
140.0,-0.566756,0.463379063559322
140.0,-0.047056,0.298881063559322
140.0,-0.329526,0.3427000635593221
140.0,-0.397852,0.3071650635593221
140.0,0.221544,0.2870010635593221
140.0,-1.058932,0.437903063559322
140.0,0.038475,0.3519400635593221
140.0,-0.722835,0.509426063559322
140.0,-0.062609,0.3733040635593221
140.0,0.451768,0.359373063559322
140.0,-0.200662,0.3844550635593221
140.0,0.961684,0.224413063559322
140.0,-0.206559,0.426866063559322
140.0,0.770427,0.2910120635593221
140.0,0.419867,0.2965250635593221
140.0,-0.238973,0.403794063559322
140.0,0.856618,0.202791063559322
140.0,-0.755239,0.4960910635593221
140.0,0.048908,0.3841360635593221
140.0,-0.127235,0.3858690635593221
140.0,0.177419,0.3047170635593221
140.0,-0.155762,0.3437980635593221
140.0,0.127527,0.324622063559322
140.0,0.054339,0.332406063559322
