set_point,position_error,current
20.96,0.581778,0.3215342055084755
21.92,1.362268,0.1775853803921572
22.879999999999995,2.084639,0.3460063803921571
23.840000000000003,3.294839,0.6563073803921571
24.8,4.113642,0.976516380392157
25.760000000000005,4.575381,1.1735683803921573
26.72,4.458019,1.1929923803921572
27.68,4.289278,1.149738380392157
28.64,3.941952,1.1340773803921569
29.6,3.923674,1.1088623803921571
30.56,3.843329,1.145350380392157
31.52,3.701588,1.137192380392157
32.48,3.712418,1.218353380392157
33.44,3.638683,1.264005380392157
34.4,3.260798,1.2000653803921573
35.36,2.986827,1.257356380392157
36.32,2.37711,1.231186380392157
37.28,2.006994,1.169881380392157
38.24,1.636595,1.175730380392157
39.2,1.170364,1.142234380392157
40.16,0.766496,1.1364973803921572
41.12,0.37627,1.115962380392157
42.08,0.524675,1.131219380392157
43.04,0.597195,1.1538313803921572
44.0,0.625277,1.1834013803921573
44.96000000000001,0.690395,1.1959983803921572
45.92,0.599251,1.162853380392157
46.88,0.455417,1.1439413803921572
47.84,0.157398,1.1561953803921572
48.8,-0.299394,1.124104380392157
49.75999999999999,-0.542662,1.123310380392157
50.72,-1.147735,1.0020493803921569
51.68000000000001,-0.658486,1.0616673803921568
52.64,-0.482718,1.0890983803921572
53.6,0.017419,1.1493073803921572
54.56,0.473648,1.181648380392157
55.52000000000001,0.561842,1.237282380392157
56.47999999999999,0.412143,1.159533380392157
57.44,0.117213,1.112236380392157
58.400000000000006,-0.545262,1.031076380392157
59.36,-0.320763,1.111520380392157
60.31999999999999,-0.433576,1.109118380392157
61.28,0.285884,1.2019643803921571
62.24000000000001,0.5705,1.1930843803921571
63.2,0.47964,1.1663913803921573
64.16,0.213367,1.171904380392157
65.12,-0.00926,1.154764380392157
66.08,-0.123685,1.1499013803921572
67.04,-0.288617,1.124455380392157
68.0,-0.59105,1.0527583803921572
68.96,-1.005022,1.0005973803921568
69.92,-0.641697,1.0738043803921569
70.88,-0.102512,1.1602693803921569
71.84,-0.024135,1.1311123803921572
72.8,0.277004,1.121805380392157
73.76,0.698389,1.159818380392157
74.72,0.830981,1.205966380392157
75.68,0.565047,1.212847380392157
76.64,0.096528,1.1434273803921573
77.6,-0.264453,1.0802343803921572
78.56,-0.091471,1.0913923803921572
79.52,-0.648779,1.050260380392157
80.48,-0.966987,1.036960380392157
81.44,-0.557467,1.113761380392157
82.4,-0.076561,1.154926380392157
83.36,0.145383,1.088836380392157
84.32,0.554714,1.1365703803921572
85.28,0.668291,1.1575173803921572
86.24,0.584872,1.163063380392157
87.2,0.555568,1.205169380392157
88.16,0.642496,1.1692593803921572
