set_point,position_error,current
20.96,0.720141,0.3937873347457627
21.92,2.611309,0.3047401313725502
22.879999999999995,2.297346,0.7893871313725502
23.840000000000003,3.126846,0.9862981313725504
24.8,3.249898,1.1644131313725503
25.760000000000005,3.904321,1.2839371313725505
26.72,4.245813,1.2313161313725502
27.68,3.965773,1.2125801313725504
28.64,4.360031,1.1190351313725504
29.6,4.490814,1.1195751313725504
30.56,4.344241,1.1187261313725505
31.52,4.489341,1.0350771313725502
32.48,4.049156,1.0360851313725503
33.44,3.649565,0.9583701313725504
34.4,3.414465,1.0515041313725504
35.36,2.844811,1.0518271313725502
36.32,2.516245,0.9326291313725504
37.28,2.039815,0.9897521313725504
38.24,1.379383,1.1042501313725503
39.2,1.353373,1.0696371313725503
40.16,1.107775,1.0615961313725504
41.12,0.655684,1.0501031313725504
42.08,0.725372,1.0885951313725504
43.04,0.352906,1.1634191313725504
44.0,0.371604,1.0892301313725503
44.96000000000001,0.171646,1.1010331313725503
45.92,0.156997,1.0846491313725504
46.88,-0.027799,1.1566871313725502
47.84,-0.046746,1.1670631313725504
48.8,0.191048,1.0958161313725503
49.75999999999999,-0.142933,1.1227571313725504
50.72,-0.303608,1.0842241313725502
51.68000000000001,-0.138329,1.1754631313725503
52.64,-0.001315,1.1231651313725504
53.6,-0.025936,1.1446561313725503
54.56,-0.528967,1.1608241313725502
55.52000000000001,-0.049462,1.0854371313725504
56.47999999999999,-0.121919,1.1509421313725503
57.44,0.062202,1.1270811313725504
58.400000000000006,-0.544195,1.1801881313725502
59.36,-0.502609,1.1583751313725503
60.31999999999999,-0.186466,1.1310361313725503
61.28,0.106706,1.0886641313725502
62.24000000000001,0.242805,1.1052291313725502
63.2,0.269469,1.1641861313725503
64.16,0.070291,1.1115471313725502
65.12,0.160163,1.0538301313725502
66.08,-0.210973,1.1434471313725505
67.04,-0.181184,1.1311711313725503
68.0,-0.035939,1.1629631313725504
68.96,0.038007,1.1538551313725502
69.92,0.069928,1.0980311313725504
70.88,-0.365537,1.1427181313725503
71.84,-0.159286,1.1568681313725504
72.8,0.226492,1.1395461313725503
73.76,-0.010554,1.1429561313725505
74.72,-0.291021,1.1819211313725504
75.68,0.137428,1.0953251313725505
76.64,-0.119625,1.1459201313725502
77.6,0.025925,1.1492371313725502
78.56,0.114346,1.1520981313725502
79.52,0.137265,1.1205631313725504
80.48,-0.278013,1.1729101313725503
81.44,0.124009,1.1162771313725504
82.4,0.153968,1.0771911313725504
83.36,0.25237,1.1577301313725503
84.32,0.069692,1.1406681313725502
85.28,-0.315261,1.1848841313725502
86.24,-0.063647,1.1310631313725503
87.2,0.348075,1.0900521313725502
88.16,-0.229566,1.1574011313725503
89.12,-0.550088,1.1570841313725504
90.08,-0.04496,1.0669021313725502
91.04,-0.551362,1.1603301313725505
92.0,-0.260608,1.1177231313725502
92.96,-0.302481,1.2088601313725502
93.92,0.385496,1.1729951313725504
94.88,0.553193,1.1204131313725505
95.84,-0.087171,1.1527591313725505
96.8,-0.022835,1.1640171313725505
97.76,0.050349,1.1316221313725503
98.72,0.613701,1.0815391313725502
99.68,0.236178,1.1846251313725502
100.64,0.31787,1.1085751313725505
101.6,-0.01287,1.1077151313725504
102.56,0.316893,1.0353021313725503
103.52,-0.0137,1.1612791313725503
104.48,-0.209887,1.1656731313725504
105.44,-0.067534,1.1583981313725502
106.4,0.048001,1.0953971313725503
107.36,-0.031704,1.0977981313725502
108.32,0.244083,1.1149031313725504
109.28,0.105918,1.1690201313725503
110.24,0.186912,1.1089081313725504
111.2,0.11406,1.0665181313725502
112.16,0.206012,1.0595371313725503
113.12,-0.025901,1.0938131313725503
114.07999999999998,-0.18181,1.1585491313725502
115.04000000000002,-0.264154,1.1501481313725503
116.0,-0.381829,1.1406501313725503
116.95999999999998,-0.314778,1.1411401313725502
117.92000000000002,0.107689,1.1041821313725504
118.88,0.08243,1.1187711313725504
119.84,-0.108328,1.1904181313725504
120.8,-0.483439,1.2045201313725502
121.76,-0.085889,1.1124091313725504
122.72,0.077947,1.1259771313725504
123.68,-0.001781,1.1060401313725503
124.64,0.186628,1.1404281313725504
125.6,0.076916,1.1655841313725503
126.56,0.108063,1.0924621313725502
127.51999999999998,-0.426941,1.1643901313725502
128.48,-0.204143,1.1458691313725502
129.44,0.217922,1.1635931313725505
130.4,-0.106287,1.1671551313725503
131.36,0.008966,1.1548711313725504
132.32,-0.540663,1.2121441313725505
133.28,0.035855,1.1269581313725503
134.24,0.082117,1.1448271313725502
135.2,0.204325,1.1752171313725503
136.16,0.051956,1.1492341313725505
137.12,0.24265,1.1008451313725502
138.08,0.239661,1.0869751313725502
139.04,0.092754,1.1362501313725504
140.0,0.32129,1.1152201313725505
140.0,-1.683949,1.1725581313725504
140.0,-3.106748,1.0776891313725503
140.0,-3.510316,0.9539721313725502
140.0,-3.623416,0.6476481313725502
140.0,-4.2494,0.5144273347457629
140.0,-5.083594,0.4694573347457628
140.0,-4.051165,0.3171993347457628
140.0,-4.079142,0.4034293347457627
140.0,-4.247808,0.4079123347457628
140.0,-4.310234,0.5262073347457628
140.0,-3.550015,0.5335263347457628
140.0,-3.379127,0.5529553347457627
140.0,-3.578187,0.5755183347457629
140.0,-2.856733,0.5679743347457629
140.0,-2.483215,0.5632833347457629
140.0,-2.32888,0.5235713347457629
140.0,-2.238222,0.5466693347457627
140.0,-2.006625,0.5673503347457627
140.0,-1.192009,0.5028223347457628
140.0,-0.693705,0.3878943347457628
140.0,-1.097342,0.3726623347457627
140.0,-1.570061,0.4731813347457627
140.0,-1.086994,0.5442663347457628
140.0,-0.369006,0.4764063347457627
140.0,0.417473,0.3261933347457628
140.0,0.631333,0.2411053347457628
140.0,-0.822878,0.4839363347457627
140.0,-0.336721,0.4318363347457627
140.0,-0.010083,0.3571303347457628
140.0,0.782516,0.2245433347457627
140.0,0.800476,0.2481403347457627
140.0,0.014995,0.4277793347457627
140.0,-0.489957,0.4367993347457627
140.0,-0.340651,0.3482343347457627
140.0,0.212605,0.2748143347457628
140.0,0.888513,0.2171933347457627
140.0,0.499157,0.3129533347457627
140.0,-0.662429,0.5014423347457628
140.0,-0.351904,0.3880753347457628
140.0,-1.070961,0.4395623347457627
140.0,-0.244311,0.3757213347457628
