set_point,position_error,current
20.96,1.705713,0.4396842775423726
21.92,2.691574,0.5588712775423728
22.879999999999995,2.668889,0.7522642775423727
23.840000000000003,3.308343,0.9331112775423724
24.8,3.66602,1.0059842775423729
25.760000000000005,4.047269,0.9920072775423728
26.72,4.070632,0.9814002775423728
27.68,3.995902,0.9394562775423728
28.64,4.141798,0.9235502775423728
29.6,3.965286,0.8453352775423726
30.56,4.134608,0.9224922775423728
31.52,3.635086,0.8186242775423727
32.48,3.487418,0.8749292775423727
33.44,3.190496,0.8553012775423727
34.4,2.860834,0.8091352775423726
35.36,2.494326,0.8382462775423727
36.32,2.279055,0.8254342775423726
37.28,2.261363,0.8964392775423726
38.24,1.805602,0.7914542775423727
39.2,1.580098,0.8773282775423727
40.16,1.196311,0.8218252775423727
41.12,0.836102,0.8883182775423726
42.08,0.431665,0.8077632775423726
43.04,0.449139,0.8718922775423728
44.0,0.317269,0.9118552775423728
44.96000000000001,0.163542,0.9001482775423728
45.92,0.049398,0.9027702775423724
46.88,0.285166,0.9302902775423724
47.84,0.329247,0.9053462775423728
48.8,0.249224,0.9401102775423728
49.75999999999999,0.08475,0.9404472775423728
50.72,-0.0219,0.9383992775423726
51.68000000000001,-0.085819,0.9288292775423724
52.64,0.038702,0.9516002775423726
53.6,-0.329337,0.9363162775423728
54.56,-0.456295,0.8802552775423726
55.52000000000001,-0.540168,0.9311592775423728
56.47999999999999,-0.221038,0.9620382775423728
57.44,-0.030694,0.9106492775423723
58.400000000000006,-0.089264,0.9299512775423726
59.36,-0.138723,0.9426482775423723
60.31999999999999,0.133873,0.9603602775423729
61.28,0.038942,0.9577662775423724
62.24000000000001,0.121742,0.9449982775423726
63.2,-0.103599,0.8869042775423726
64.16,-0.11236,0.9601402775423726
65.12,-0.245303,0.9310912775423724
66.08,-0.384696,0.9170392775423726
67.04,-0.138276,0.9465332775423728
68.0,0.111206,0.9792612775423724
68.96,0.296082,0.9549432775423728
69.92,0.045324,0.9368912775423724
70.88,0.295138,0.9535302775423729
71.84,0.265083,0.9870172775423728
72.8,0.083337,0.9066182775423726
73.76,-0.024976,0.9011892775423728
74.72,-0.104814,0.9450762775423724
75.68,-0.114038,0.9733012775423724
76.64,-0.0377,0.9557472775423728
77.6,-0.184038,0.8927842775423729
78.56,-0.396082,0.8879842775423725
79.52,-0.241842,0.9316932775423729
80.48,-0.410996,0.9234672775423728
81.44,-0.566114,0.898300277542373
82.4,-0.240693,0.9211422775423728
83.36,0.273949,0.9885902775423724
84.32,0.16147,0.9474542775423728
85.28,0.305846,0.9295742775423728
86.24,0.234848,0.9280312775423728
87.2,0.360115,0.9670132775423728
88.16,0.216904,0.889080277542373
89.12,0.247851,0.9039632775423728
90.08,0.090402,0.9257032775423726
91.04,0.0285,0.9149972775423728
92.0,0.224149,0.9858022775423728
92.96,0.376483,0.9397052775423728
93.92,0.367646,0.9391032775423724
94.88,0.298832,0.9217992775423728
95.84,0.125095,0.9529342775423726
96.8,0.079469,0.946662277542373
97.76,0.130256,0.9419252775423724
98.72,-0.144215,0.9155732775423724
99.68,-0.126121,0.9219422775423728
100.64,-0.135918,0.9661462775423724
101.6,-0.169798,0.9668492775423728
102.56,-0.239461,0.9437462775423726
103.52,-0.323862,0.910894277542373
104.48,-0.194994,0.9570252775423728
105.44,-0.36726,0.9327942775423724
106.4,-0.185301,0.9677032775423724
107.36,-0.236548,0.9488052775423728
108.32,0.00715,0.9367962775423724
109.28,-0.364227,0.8875642775423724
110.24,0.103403,0.9369262775423728
111.2,-0.203097,0.9279982775423729
112.16,0.016245,0.9414022775423728
113.12,0.159893,0.9476722775423728
114.07999999999998,0.309625,0.9512162775423728
115.04000000000002,0.334783,0.9039802775423728
116.0,0.333803,0.9358522775423728
116.95999999999998,0.249998,0.9290762775423724
117.92000000000002,0.294518,0.9469742775423726
118.88,0.060499,0.9302712775423724
119.84,0.079255,0.921315277542373
120.8,-0.163908,0.9041612775423724
121.76,-0.106133,0.9636832775423728
122.72,-0.050146,0.9689262775423728
123.68,-0.307941,0.9053142775423728
124.64,-0.113895,0.9222832775423724
125.6,0.049692,0.9712802775423724
126.56,0.005419,0.9377862775423726
127.51999999999998,-0.242803,0.9348602775423728
128.48,-0.214326,0.9454972775423728
129.44,-0.192865,0.9265062775423728
130.4,-0.049379,0.9319892775423728
131.36,-0.163315,0.9089392775423724
132.32,-0.122876,0.927002277542373
133.28,-0.155966,0.9505412775423724
134.24,-0.113683,0.9399812775423726
135.2,-0.233679,0.8895472775423725
136.16,-0.420939,0.9144772775423728
137.12,-0.26585,0.915609277542373
138.08,-0.075035,0.9637462775423726
139.04,-0.025766,0.9163292775423724
140.0,0.043385,0.9330092775423724
140.0,-0.918153,0.9161392775423725
140.0,-1.932139,0.922389277542373
140.0,-2.765387,0.9715752775423728
140.0,-3.345826,0.8403052775423727
140.0,-3.795793,0.5958352775423728
140.0,-4.194948,0.4339922775423726
140.0,-3.600647,0.4119592775423726
140.0,-3.286415,0.4455742775423725
140.0,-3.670938,0.3767842775423726
140.0,-3.929189,0.3481162775423727
140.0,-4.719545,0.3986002775423727
140.0,-4.288355,0.6542572775423727
140.0,-3.549993,0.8409332775423726
140.0,-3.095979,0.7885692775423727
140.0,-2.579676,0.7246682775423727
140.0,-2.288191,0.6506092775423726
140.0,-1.928309,0.6062552775423726
140.0,-1.696608,0.5726182775423727
140.0,-1.597446,0.5277812775423727
140.0,-1.796921,0.4624082775423725
140.0,-1.642723,0.5027182775423726
140.0,-1.053998,0.6040552775423726
140.0,-0.656091,0.5607072775423727
140.0,-0.763617,0.4079822775423727
140.0,-0.733807,0.3881822775423726
140.0,-0.805281,0.3815522775423727
140.0,-0.814706,0.3796372775423726
140.0,-0.277202,0.4532692775423725
140.0,-0.012619,0.4329232775423726
140.0,0.820258,0.4464912775423726
140.0,0.581331,0.4020252775423727
140.0,0.060856,0.3455682775423727
140.0,0.11809,0.3186312775423727
140.0,0.966255,0.3899342775423726
140.0,0.934949,0.4435592775423727
140.0,0.414941,0.5080192775423726
140.0,-0.243442,0.3915722775423726
140.0,-0.130745,0.3618342775423726
140.0,-0.224772,0.3127812775423726
140.0,-0.329154,0.3269412775423725
140.0,-0.737042,0.2630532775423726
140.0,-0.382736,0.3581672775423727
140.0,0.238786,0.4579462775423726
140.0,0.37304,0.4173072775423727
140.0,0.137923,0.3495032775423727
140.0,0.009322,0.3213792775423727
140.0,-0.261557,0.2899912775423727
140.0,0.314766,0.3584022775423727
140.0,0.305938,0.3924562775423725
140.0,0.453559,0.4212892775423726
140.0,0.48287,0.4405972775423725
140.0,-0.156049,0.3693212775423726
140.0,-0.214337,0.3566582775423725
140.0,0.511485,0.4099362775423727
140.0,-0.020259,0.3735272775423726
140.0,-1.043526,0.2393072775423728
140.0,0.219783,0.4440282775423727
140.0,-0.360025,0.4120702775423726
140.0,-0.023712,0.3658872775423727
140.0,-0.360037,0.3383192775423727
140.0,0.485172,0.4237962775423727
140.0,0.303192,0.4360572775423725
140.0,0.061563,0.3886292775423727
140.0,-0.069188,0.3582152775423726
140.0,0.247148,0.3812512775423726
140.0,0.506223,0.3804702775423727
140.0,-0.166459,0.3804772775423726
140.0,-0.333405,0.3536822775423727
140.0,-0.483345,0.2819792775423726
140.0,-0.744636,0.3254382775423727
140.0,-0.755485,0.3575422775423726
140.0,-0.641366,0.4105492775423727
140.0,-0.274556,0.4485642775423726
140.0,-0.327407,0.3845312775423726
